Company Name,Raw Card Text,Company Rating,Reviews,Industry,Location
Aditya Birla Capital,Aditya Birla Capital | Follow | 3.8 | (4.1k) | NBFC | Mumbai +364 other locations | Critically Rated For | Promotions | To view salary insights | Select designation | 4.1k | Reviews | 14.7k | Salaries | 280 | Interviews | 125 | Jobs | 241 | Benefits | 32 | Photos,3.8,14.7,NBFC,Mumbai +364 other locations
American Express,"American Express | Follow | 4.1 | (4.1k) | Financial Services | Gurugram +54 other locations | Highly Rated For | Company Culture, Work Life Balance, Job Security | Critically Rated For | Promotions | To view salary insights | Select designation | 4.1k | Reviews | 26.5k | Salaries | 450 | Interviews | 281 | Jobs | 470 | Benefits | 10 | Photos",4.1,26.5,Financial Services,Gurugram +54 other locations
PNB MetLife,"PNB MetLife | Follow | 3.3 | (4.1k) | Insurance | New Delhi +444 other locations | Critically Rated For | Job Security, Company Culture, Work Satisfaction | To view salary insights | Select designation | 4.1k | Reviews | 8.6k | Salaries | 204 | Interviews | 1 | Jobs | 229 | Benefits | 18 | Photos",3.3,8.6,Insurance,New Delhi +444 other locations
JK Cement,"JK Cement | Follow | 4.0 | (4.1k) | Building Material | New Delhi +345 other locations | Highly Rated For | Salary, Company Culture, Work Life Balance | Critically Rated For | Promotions | To view salary insights | Select designation | 4.1k | Reviews | 10.5k | Salaries | 368 | Interviews | 3 | Jobs | 287 | Benefits | 29 | Photos",4.0,10.5,Building Material,New Delhi +345 other locations
Subros,"Subros | Follow | 3.7 | (4.1k) | Auto Components | Noida +91 other locations | Highly Rated For | Job Security, Skill Development | Critically Rated For | Salary, Promotions | To view salary insights | Select designation | 4.1k | Reviews | 12.9k | Salaries | 240 | Interviews | 1 | Jobs | 404 | Benefits | 23 | Photos",3.7,12.9,Auto Components,Noida +91 other locations
Escorts Kubota Limited,"Escorts Kubota Limited | Follow | 4.1 | (4.1k) | Industrial Machinery | Faridabad +166 other locations | Highly Rated For | Company Culture, Work Life Balance, Work Satisfaction | Critically Rated For | Promotions | To view salary insights | Select designation | 4.1k | Reviews | 14.2k | Salaries | 324 | Interviews | 12 | Jobs | 292 | Benefits | 27 | Photos",4.1,14.2,Industrial Machinery,Faridabad +166 other locations
Oyo Rooms,"Oyo Rooms | Follow | 3.0 | (4k) | Hospitality | Gurugram +126 other locations | Critically Rated For | Job Security, Company Culture, Work Satisfaction | To view salary insights | Select designation | 4k | Reviews | 12.9k | Salaries | 272 | Interviews | 183 | Jobs | 398 | Benefits | 14 | Photos",3.0,12.9,Hospitality,Gurugram +126 other locations
ADP Private Limited,"ADP Private Limited | Follow | 3.8 | (4k) | Software Product | Hyderabad +43 other locations | Highly Rated For | Job Security, Work Life Balance, Company Culture | Critically Rated For | Promotions, Salary | To view salary insights | Select designation | 4k | Reviews | 22.4k | Salaries | 309 | Interviews | 14 | Jobs | 479 | Benefits | 16 | Photos",3.8,22.4,Software Product,Hyderabad +43 other locations
Viatris,"Viatris | Follow | 4.1 | (4k) | Pharma | Hyderabad +83 other locations | Highly Rated For | Salary, Work Life Balance, Job Security | To view salary insights | Select designation | 4k | Reviews | 14.6k | Salaries | 174 | Interviews | 12 | Jobs | 515 | Benefits | 13 | Photos",4.1,14.6,Pharma,Hyderabad +83 other locations
PhonePe,"PhonePe | Follow | 3.9 | (4.1k) | FinTech | Bengaluru +427 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Salary, Company Culture, Work Life Balance | To view salary insights | Select designation | 4.1k | Reviews | 14.8k | Salaries | 464 | Interviews | 33 | Jobs | 222 | Benefits | 12 | Photos",3.9,14.8,FinTech,Bengaluru +427 other locations
Maersk,"Maersk | Follow | 3.9 | (4k) | Logistics | Chennai +52 other locations | Highly Rated For | Work Life Balance, Company Culture | Critically Rated For | Promotions, Job Security | To view salary insights | Select designation | 4k | Reviews | 20.3k | Salaries | 257 | Interviews | 285 | Jobs | 448 | Benefits | 26 | Photos",3.9,20.3,Logistics,Chennai +52 other locations
Synechron,"Synechron | Follow | 3.4 | (4k) | IT Services & Consulting | Pune +33 other locations | Critically Rated For | Job Security, Promotions, Work Satisfaction | To view salary insights | Select designation | 4k | Reviews | 29.5k | Salaries | 423 | Interviews | 147 | Jobs | 269 | Benefits | 10 | Photos",3.4,29.5,IT Services & Consulting,Pune +33 other locations
XpressBees,"XpressBees | Follow | 4.1 | (4k) | Logistics | Pune +486 other locations | Highly Rated For | Work Life Balance, Work Satisfaction, Skill Development | To view salary insights | Select designation | 4k | Reviews | 8.4k | Salaries | 453 | Interviews | 5 | Jobs | 165 | Benefits | 28 | Photos",4.1,8.4,Logistics,Pune +486 other locations
Birlasoft,"Birlasoft | Follow | 3.4 | (4k) | IT Services & Consulting | Pune +52 other locations | Critically Rated For | Promotions, Salary, Company Culture | To view salary insights | Select designation | 4k | Reviews | 29.5k | Salaries | 325 | Interviews | 489 | Jobs | 264 | Benefits | 8 | Photos",3.4,29.5,IT Services & Consulting,Pune +52 other locations
Altruist Technologies,"Altruist Technologies | Follow | 4.3 | (4k) | BPO | Bengaluru +44 other locations | Highly Rated For | Work Life Balance, Job Security, Skill Development | To view salary insights | Select designation | 4k | Reviews | 8.5k | Salaries | 728 | Interviews | 3 | Jobs | 86 | Benefits | 6 | Photos",4.3,8.5,BPO,Bengaluru +44 other locations
Glenmark Pharmaceuticals,Glenmark Pharmaceuticals | Follow | 3.8 | (4k) | Pharma | Mumbai +199 other locations | Critically Rated For | Promotions | To view salary insights | Select designation | 4k | Reviews | 12.5k | Salaries | 209 | Interviews | 155 | Jobs | 347 | Benefits | 3 | Photos,3.8,12.5,Pharma,Mumbai +199 other locations
PVR INOX,PVR INOX | Follow | 3.8 | (4k) | Media & Entertainment | New Delhi +155 other locations | Critically Rated For | Promotions | To view salary insights | Select designation | 4k | Reviews | 9.7k | Salaries | 228 | Interviews | 17 | Jobs | 254 | Benefits | 5 | Photos,3.8,9.7,Media & Entertainment,New Delhi +155 other locations
Kotak Mahindra Life Insurance Company,"Kotak Mahindra Life Insurance Company | Follow | 3.4 | (3.9k) | Insurance | Mumbai +268 other locations | Critically Rated For | Promotions, Work Satisfaction, Company Culture | To view salary insights | Select designation | 3.9k | Reviews | 12.9k | Salaries | 273 | Interviews | 280 | Jobs | 276 | Benefits | 6 | Photos",3.4,12.9,Insurance,Mumbai +268 other locations
Bharat Electronics,"Bharat Electronics | Follow | 4.2 | (3.9k) | Electronics Manufacturing | Bengaluru +92 other locations | Highly Rated For | Work Life Balance, Company Culture, Work Satisfaction | Critically Rated For | Promotions | To view salary insights | Select designation | 3.9k | Reviews | 13k | Salaries | 265 | Interviews | -- | Jobs | 322 | Benefits | 1 | Photos",4.2,13.0,Electronics Manufacturing,Bengaluru +92 other locations
Sodexo,"Sodexo | Follow | 4.0 | (3.9k) | Hospitality | Mumbai +165 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Work Life Balance, Company Culture, Work Satisfaction | Critically Rated For | Promotions | To view salary insights | Select designation | 3.9k | Reviews | 10.4k | Salaries | 222 | Interviews | 1.7k | Jobs | 376 | Benefits | 28 | Photos",4.0,10.4,Hospitality,Mumbai +165 other locations
UNO Minda,"UNO Minda | Follow | 3.9 | (3.9k) | Auto Components | Pune +117 other locations | Highly Rated For | Job Security, Company Culture, Skill Development | Critically Rated For | Promotions | To view salary insights | Select designation | 3.9k | Reviews | 12.1k | Salaries | 292 | Interviews | 125 | Jobs | 323 | Benefits | 7 | Photos",3.9,12.1,Auto Components,Pune +117 other locations
ArcelorMittal Nippon Steel India,"ArcelorMittal Nippon Steel India | Follow | 4.1 | (3.9k) | Manufacturing | Surat +95 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Work Life Balance, Job Security, Company Culture | To view salary insights | Select designation | 3.9k | Reviews | 13.5k | Salaries | 292 | Interviews | 292 | Jobs | 142 | Benefits | 6 | Photos",4.1,13.5,Manufacturing,Surat +95 other locations
Cogent E Services,"Cogent E Services | Follow | 3.1 | (3.9k) | BPO | Noida +62 other locations | Critically Rated For | Salary, Company Culture, Work Satisfaction | To view salary insights | Select designation | 3.9k | Reviews | 10.5k | Salaries | 304 | Interviews | 2 | Jobs | 226 | Benefits | 15 | Photos",3.1,10.5,BPO,Noida +62 other locations
Dabur,Dabur | Follow | 3.8 | (3.9k) | FMCG | New Delhi +327 other locations | Highly Rated For | Salary | Critically Rated For | Promotions | To view salary insights | Select designation | 3.9k | Reviews | 9.3k | Salaries | 358 | Interviews | 35 | Jobs | 288 | Benefits | 5 | Photos,3.8,9.3,FMCG,New Delhi +327 other locations
Reliance Communications,"Reliance Communications | Follow | 4.0 | (3.9k) | Telecom | Mumbai +478 other locations | Highly Rated For | Skill Development, Company Culture, Work Life Balance | Critically Rated For | Promotions | To view salary insights | Select designation | 3.9k | Reviews | 9.5k | Salaries | 111 | Interviews | -- | Jobs | 359 | Benefits | 1 | Photos",4.0,9.5,Telecom,Mumbai +478 other locations
Godrej & Boyce Manufacturing,Godrej & Boyce Manufacturing | Follow | 3.8 | (3.8k) | Consumer Electronics & Appliances | Mumbai +180 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Job Security | Critically Rated For | Promotions | To view salary insights | Select designation | 3.8k | Reviews | 15.3k | Salaries | 251 | Interviews | 24 | Jobs | 413 | Benefits | 4 | Photos,3.8,15.3,Consumer Electronics & Appliances,Mumbai +180 other locations
Aarti Industries,"Aarti Industries | Follow | 4.1 | (3.8k) | Agro Chemicals | Bharuch +61 other locations | Highly Rated For | Work Life Balance, Job Security, Company Culture | To view salary insights | Select designation | 3.8k | Reviews | 14.6k | Salaries | 346 | Interviews | 65 | Jobs | 371 | Benefits | 6 | Photos",4.1,14.6,Agro Chemicals,Bharuch +61 other locations
Abbott,"Abbott | Follow | 4.1 | (3.8k) | Pharma | Mumbai +218 other locations | Highly Rated For | Company Culture, Work Life Balance, Skill Development | Critically Rated For | Promotions | To view salary insights | Select designation | 3.8k | Reviews | 12.3k | Salaries | 196 | Interviews | 194 | Jobs | 376 | Benefits | 8 | Photos",4.1,12.3,Pharma,Mumbai +218 other locations
Ipca Laboratories,"Ipca Laboratories | Follow | 3.8 | (3.8k) | Pharma | Mumbai +167 other locations | Highly Rated For | Job Security, Work Life Balance | Critically Rated For | Promotions, Salary | To view salary insights | Select designation | 3.8k | Reviews | 11.8k | Salaries | 231 | Interviews | 41 | Jobs | 257 | Benefits | 4 | Photos",3.8,11.8,Pharma,Mumbai +167 other locations
MRF Tyres,"MRF Tyres | Follow | 3.6 | (3.8k) | Auto Components | Chennai +198 other locations | Critically Rated For | Company Culture, Work Satisfaction, Work Life Balance | To view salary insights | Select designation | 3.8k | Reviews | 13.2k | Salaries | 402 | Interviews | 16 | Jobs | 360 | Benefits | 9 | Photos",3.6,13.2,Auto Components,Chennai +198 other locations
Samvardhana Motherson Group,"Samvardhana Motherson Group | Follow | 3.7 | (3.7k) | Auto Components | Noida +98 other locations | Highly Rated For | Job Security | Critically Rated For | Promotions, Company Culture, Work Satisfaction | To view salary insights | Select designation | 3.7k | Reviews | 12k | Salaries | 267 | Interviews | 27 | Jobs | 420 | Benefits | 11 | Photos",3.7,12.0,Auto Components,Noida +98 other locations
Reliance Digital,"Reliance Digital | Follow | 4.1 | (3.7k) | Retail | Mumbai +392 other locations | Highly Rated For | Skill Development, Job Security, Company Culture | To view salary insights | Select designation | 3.7k | Reviews | 8.4k | Salaries | 192 | Interviews | -- | Jobs | 262 | Benefits | 28 | Photos",4.1,8.4,Retail,Mumbai +392 other locations
IGT Solutions,"IGT Solutions | Follow | 3.1 | (3.7k) | BPO | New Delhi +48 other locations | Critically Rated For | Promotions, Salary, Work Satisfaction | To view salary insights | Select designation | 3.7k | Reviews | 13.9k | Salaries | 264 | Interviews | 174 | Jobs | 232 | Benefits | 14 | Photos",3.1,13.9,BPO,New Delhi +48 other locations
Indian Oil Corporation,"Indian Oil Corporation | Follow | 4.3 | (3.7k) | Oil & Gas | New Delhi +322 other locations | Highly Rated For | Company Culture, Work Life Balance, Work Satisfaction | To view salary insights | Select designation | 3.7k | Reviews | 8k | Salaries | 253 | Interviews | -- | Jobs | 310 | Benefits | 37 | Photos",4.3,8.0,Oil & Gas,New Delhi +322 other locations
Tata Electronics,"Tata Electronics | Follow | 3.8 | (3.7k) | Semiconductors | Hosur +69 other locations | Highly Rated For | Job Security | Critically Rated For | Promotions, Salary | To view salary insights | Select designation | 3.7k | Reviews | 14.6k | Salaries | 319 | Interviews | 45 | Jobs | 146 | Benefits | 7 | Photos",3.8,14.6,Semiconductors,Hosur +69 other locations
Reliance Projects & Property Management Services,"Reliance Projects & Property Management Services | Follow | 4.0 | (3.7k) | Other | Kolkata +640 other locations | Highly Rated For | Job Security, Skill Development, Company Culture | Critically Rated For | Promotions | To view salary insights | Select designation | 3.7k | Reviews | 7.7k | Salaries | 221 | Interviews | -- | Jobs | 38 | Benefits | 8 | Photos",4.0,7.7,Other,Kolkata +640 other locations
Alkem Laboratories,"Alkem Laboratories | Follow | 3.9 | (3.7k) | Pharma | Mumbai +206 other locations | Highly Rated For | Work Life Balance, Salary | To view salary insights | Select designation | 3.7k | Reviews | 10.3k | Salaries | 210 | Interviews | 60 | Jobs | 330 | Benefits | 2 | Photos",3.9,10.3,Pharma,Mumbai +206 other locations
TVS Credit Services Ltd,"TVS Credit Services Ltd | Follow | 4.1 | (3.7k) | NBFC | Chennai +464 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Salary, Company Culture, Work Life Balance | To view salary insights | Select designation | 3.7k | Reviews | 7.8k | Salaries | 179 | Interviews | 48 | Jobs | 204 | Benefits | 13 | Photos",4.1,7.8,NBFC,Chennai +464 other locations
Vishal Mega Mart,Vishal Mega Mart | Follow | 3.7 | (3.7k) | Retail | New Delhi +398 other locations | Highly Rated For | Salary | To view salary insights | Select designation | 3.7k | Reviews | 6.4k | Salaries | 230 | Interviews | 2 | Jobs | 281 | Benefits | 13 | Photos,3.7,6.4,Retail,New Delhi +398 other locations
"NTT DATA, Inc.","NTT DATA, Inc. | Follow | 3.9 | (3.7k) | IT Services & Consulting | Bengaluru +41 other locations | AmbitionBox Award Winner'26 | Highly Rated For | Work Life Balance, Job Security, Company Culture | Critically Rated For | Promotions | To view salary insights | Select designation | 3.7k | Reviews | 21k | Salaries | 163 | Interviews | 135 | Jobs | 269 | Benefits | 7 | Photos",3.9,21.0,IT Services & Consulting,Bengaluru +41 other locations
